,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,soldPrice,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,brokerName,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,streetViewMetadataURL,streetViewURL,lotAreaString,info6String
20,86101791,86101791,,https://photos.zillowstatic.com/fp/850ea4c0543ad358ea47fb9b9d27c63e-p_e.jpg,TRUE,https://www.zillow.com/homedetails/133-E-Marie-Dr-Stillwater-OK-74075/86101791_zpid/,SOLD,Sold,$,"$55,000 ",55000,"133 E Marie Dr, Stillwater, OK 74075",133 E Marie Dr,Stillwater,OK,74075,FALSE,3,2,1454,"{'latitude': 36.17062, 'longitude': -97.05805}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/07/2022'}",,"{'homeInfo': {'zpid': 86101791, 'streetAddress': '133 E Marie Dr', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.17062, 'longitude': -97.05805, 'price': 55000.0, 'dateSold': 1657177200000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1454.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 187100, 'rentZestimate': 1450, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 55000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 143163.0, 'lotAreaValue': 1.0, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,187100,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,,,,
21,86106730,86106730,,https://photos.zillowstatic.com/fp/81239253f6d2618efad66addcfe293a0-p_e.jpg,TRUE,https://www.zillow.com/homedetails/818-S-Union-Rd-Stillwater-OK-74074/86106730_zpid/,SOLD,Sold,$,"$181,000 ",181000,"818 S Union Rd, Stillwater, OK 74074",818 S Union Rd,Stillwater,OK,74074,FALSE,2,2,1364,"{'latitude': 36.11316, 'longitude': -96.96395}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/07/2022'}",,"{'homeInfo': {'zpid': 86106730, 'streetAddress': '818 S Union Rd', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.11316, 'longitude': -96.96395, 'price': 181000.0, 'dateSold': 1657177200000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1364.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 186000, 'rentZestimate': 1200, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 181000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 153549.0, 'lotAreaValue': 1.36, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,186000,FALSE,FALSE,FALSE,FALSE,PROFESSIONAL PROPERTY SERVICES,TRUE,FALSE,,TRUE,FALSE,,,,
22,107318144,107318144,,https://photos.zillowstatic.com/fp/d475cc9fb4e084be29bffd3d28c833b4-p_e.jpg,TRUE,https://www.zillow.com/homedetails/3207-W-Doral-Ln-Stillwater-OK-74074/107318144_zpid/,SOLD,Sold,$,"$436,000 ",436000,"3207 W Doral Ln, Stillwater, OK 74074",3207 W Doral Ln,Stillwater,OK,74074,FALSE,4,3,2726,"{'latitude': 36.083447, 'longitude': -97.09938}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/06/2022'}",,"{'homeInfo': {'zpid': 107318144, 'streetAddress': '3207 W Doral Ln', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.083447, 'longitude': -97.09938, 'price': 436000.0, 'dateSold': 1657090800000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2726.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 384600, 'rentZestimate': 2298, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 436000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 304700.0, 'lotAreaValue': 0.33528466483011937, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,384600,FALSE,FALSE,FALSE,FALSE,One Broker Place,TRUE,FALSE,,TRUE,FALSE,,,,
23,116528767,116528767,,https://photos.zillowstatic.com/fp/2bf06fee781e53f0e435f1c62aca9c5e-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4816-S-Aloysius-Cir-Stillwater-OK-74074/116528767_zpid/,SOLD,Sold,$,"$398,500 ",398500,"4816 S Aloysius Cir, Stillwater, OK 74074",4816 S Aloysius Cir,Stillwater,OK,74074,FALSE,3,3,2355,"{'latitude': 36.0669, 'longitude': -97.12564}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/06/2022'}",,"{'homeInfo': {'zpid': 116528767, 'streetAddress': '4816 S Aloysius Cir', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.0669, 'longitude': -97.12564, 'price': 398500.0, 'dateSold': 1657090800000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2355.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 410400, 'rentZestimate': 2446, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 398500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 292569.0, 'lotAreaValue': 1.0, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,410400,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,,,,
24,2092978210,2092978210,,https://photos.zillowstatic.com/fp/2c667ca79d076ecc17543300c7524a45-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1101-S-Fern-St-Stillwater-OK-74074/2092978210_zpid/,SOLD,Sold,$,"$120,000 ",120000,"1101 S Fern St, Stillwater, OK 74074",1101 S Fern St,Stillwater,OK,74074,FALSE,4,3,1624,"{'latitude': 36.10981, 'longitude': -97.05299}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/06/2022'}",,"{'homeInfo': {'zpid': 2092978210, 'streetAddress': '1101 S Fern St', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.10981, 'longitude': -97.05299, 'price': 120000.0, 'dateSold': 1657090800000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 1624.0, 'homeType': 'MULTI_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 128500, 'rentZestimate': 797, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 120000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 0.32999999999999996, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,128500,FALSE,FALSE,FALSE,FALSE,NextHome HeartLand Realty,TRUE,FALSE,,TRUE,FALSE,,,,
25,224766438,224766438,,https://photos.zillowstatic.com/fp/93f1b8b31fa4ce79388a3a6c11414662-p_e.jpg,TRUE,https://www.zillow.com/homedetails/6-W-Champions-Pl-Stillwater-OK-74074/224766438_zpid/,SOLD,Sold,$,"$875,000 ",875000,"6 W Champions Pl, Stillwater, OK 74074",6 W Champions Pl,Stillwater,OK,74074,FALSE,4,5.5,6069,"{'latitude': 36.1081, 'longitude': -97.18989}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/06/2022'}",,"{'homeInfo': {'zpid': 224766438, 'streetAddress': '6 W Champions Pl', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.1081, 'longitude': -97.18989, 'price': 875000.0, 'dateSold': 1657090800000, 'bathrooms': 5.5, 'bedrooms': 4.0, 'livingArea': 6069.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 985300, 'rentZestimate': 6002, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 875000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 968803.0, 'lotAreaValue': 1.0, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,985300,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,,,,
26,248777510,248777510,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.11003112792969,-97.11870574951172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=EEILzckdAGVVOWn8_H4w-g6Tatk=",,https://www.zillow.com/homedetails/4504-W-Aggie-Dr-Stillwater-OK-74074/248777510_zpid/,SOLD,Sold,$,"$225,000 ",225000,"4504 W Aggie Dr, Stillwater, OK 74074",4504 W Aggie Dr,Stillwater,OK,74074,FALSE,3,2,1309,"{'latitude': 36.11003, 'longitude': -97.118706}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/06/2022'}",,"{'homeInfo': {'zpid': 248777510, 'streetAddress': '4504 W Aggie Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.11003, 'longitude': -97.118706, 'price': 225000.0, 'dateSold': 1657090800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1309.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 231700, 'rentZestimate': 1389, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 225000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 189400.0, 'lotAreaValue': 1.0, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,231700,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,"https://maps.googleapis.com/maps/api/streetview/metadata?location=36.11003112792969,-97.11870574951172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=X6dD4H5XPPmSaWI5yl9adFjCyi4=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=36.11003112792969,-97.11870574951172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ufjlzeBAIIwaAt0QVI9uveO1iZg=",,
27,248777820,248777820,,https://photos.zillowstatic.com/fp/eaec779fbeb88224da38a079642574be-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4422-W-Aggie-Dr-Stillwater-OK-74074/248777820_zpid/,SOLD,Sold,$,"$239,450 ",239450,"4422 W Aggie Dr, Stillwater, OK 74074",4422 W Aggie Dr,Stillwater,OK,74074,FALSE,3,2,1421,"{'latitude': 36.110027, 'longitude': -97.11837}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/06/2022'}",,"{'homeInfo': {'zpid': 248777820, 'streetAddress': '4422 W Aggie Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.110027, 'longitude': -97.11837, 'price': 239450.0, 'dateSold': 1657090800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1421.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 251300, 'rentZestimate': 1500, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 239450.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 202570.0}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,251300,FALSE,FALSE,FALSE,FALSE,"CENTURY 21 GLOBAL, REALTORS",TRUE,FALSE,,TRUE,FALSE,,,,
28,86100816,86100816,,https://photos.zillowstatic.com/fp/ce33f7fdbbc27898f999959b13bf96e1-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1017-S-Springdale-Dr-Stillwater-OK-74074/86100816_zpid/,SOLD,Sold,$,"$285,000 ",285000,"1017 S Springdale Dr, Stillwater, OK 74074",1017 S Springdale Dr,Stillwater,OK,74074,FALSE,3,3,2177,"{'latitude': 36.110264, 'longitude': -97.12598}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/06/2022'}",,"{'homeInfo': {'zpid': 86100816, 'streetAddress': '1017 S Springdale Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.110264, 'longitude': -97.12598, 'price': 285000.0, 'dateSold': 1657090800000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2177.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 279900, 'rentZestimate': 1800, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 285000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 199630.0, 'lotAreaValue': 7500.0, 'lotAreaUnit': 'sqft'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,279900,FALSE,TRUE,FALSE,FALSE,"CENTURY 21 GLOBAL, REALTORS",TRUE,FALSE,,TRUE,FALSE,,,,
29,86104866,86104866,,https://photos.zillowstatic.com/fp/e55eeb36f87b27c3c259b8b329b6931c-p_e.jpg,TRUE,https://www.zillow.com/homedetails/705-N-Dryden-Cir-Stillwater-OK-74075/86104866_zpid/,SOLD,Sold,$,"$170,000 ",170000,"705 N Dryden Cir, Stillwater, OK 74075",705 N Dryden Cir,Stillwater,OK,74075,FALSE,3,2,1504,"{'latitude': 36.133057, 'longitude': -97.04809}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/06/2022'}",,"{'homeInfo': {'zpid': 86104866, 'streetAddress': '705 N Dryden Cir', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.133057, 'longitude': -97.04809, 'price': 170000.0, 'dateSold': 1657090800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1504.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 175000, 'rentZestimate': 1394, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 170000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 138717.0}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,175000,FALSE,TRUE,FALSE,FALSE,RE/MAX Signature,TRUE,FALSE,,TRUE,FALSE,,,,
30,2062515674,2062515674,,https://photos.zillowstatic.com/fp/1c58e8666e34c31d51adcbbf75951d02-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4816-S-Aloysius-Stillwater-OK-74074/2062515674_zpid/,SOLD,Sold,$,"$398,500 ",398500,"4816 S Aloysius, Stillwater, OK 74074",4816 S Aloysius,Stillwater,OK,74074,FALSE,3,3,2324,{},FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/05/2022'}",,"{'homeInfo': {'zpid': 2062515674, 'streetAddress': '4816 S Aloysius', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'price': 398500.0, 'dateSold': 1657004400000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2324.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 398500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 0.75, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,REAL ESTATE PROFESSIONALS,TRUE,FALSE,,TRUE,FALSE,,,,
31,224767484,224767484,,https://photos.zillowstatic.com/fp/0e3cedd481864a9b64ca9ef7d1cb8fc0-p_e.jpg,TRUE,https://www.zillow.com/homedetails/7810-E-2nd-Ave-Stillwater-OK-74074/224767484_zpid/,SOLD,Sold,$,"$75,000 ",75000,"7810 E 2nd Ave, Stillwater, OK 74074",7810 E 2nd Ave,Stillwater,OK,74074,FALSE,2,1,980,"{'latitude': 36.12315, 'longitude': -96.94925}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/05/2022'}",,"{'homeInfo': {'zpid': 224767484, 'streetAddress': '7810 E 2nd Ave', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.12315, 'longitude': -96.94925, 'price': 75000.0, 'dateSold': 1657004400000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 980.0, 'homeType': 'MANUFACTURED', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 307, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 75000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 13146.0, 'lotAreaValue': 6.29, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,REAL ESTATE PROFESSIONALS,TRUE,FALSE,,TRUE,FALSE,,,,
32,86100234,86100234,,https://photos.zillowstatic.com/fp/f77c6eae99542e885c0092935ea05276-p_e.jpg,TRUE,https://www.zillow.com/homedetails/5207-W-3rd-Pl-Stillwater-OK-74074/86100234_zpid/,SOLD,Sold,$,"$242,000 ",242000,"5207 W 3rd Pl, Stillwater, OK 74074",5207 W 3rd Pl,Stillwater,OK,74074,FALSE,3,3,1743,"{'latitude': 36.119686, 'longitude': -97.12931}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/05/2022'}",,"{'homeInfo': {'zpid': 86100234, 'streetAddress': '5207 W 3rd Pl', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.119686, 'longitude': -97.12931, 'price': 242000.0, 'dateSold': 1657004400000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1743.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 239800, 'rentZestimate': 1713, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 242000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 183869.0, 'lotAreaValue': 6172.452, 'lotAreaUnit': 'sqft'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,239800,FALSE,FALSE,FALSE,FALSE,McGraw REALTORS (BO),TRUE,FALSE,,TRUE,FALSE,,,,Jeffrey Williams
33,2062548165,2062548165,,https://photos.zillowstatic.com/fp/6b54cd447ddb87df0dfcfa3798009496-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4504-Aggie-Dr-Stillwater-OK-74074/2062548165_zpid/,SOLD,Sold,$,"$225,000 ",225000,"4504 Aggie Dr, Stillwater, OK 74074",4504 Aggie Dr,Stillwater,OK,74074,FALSE,3,2,1309,"{'latitude': 36.110077, 'longitude': -97.11875}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/01/2022'}",,"{'homeInfo': {'zpid': 2062548165, 'streetAddress': '4504 Aggie Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.110077, 'longitude': -97.11875, 'price': 225000.0, 'dateSold': 1656658800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1309.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 225000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,"FISHER PROVENCE, REALTORS",TRUE,FALSE,,TRUE,FALSE,,,,
34,2067019870,2067019870,,https://photos.zillowstatic.com/fp/782b93384613d14a4ed063ce46fa0c8d-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4717-S-Helena-Hts-Stillwater-OK-74074/2067019870_zpid/,SOLD,Sold,$,"$45,000 ",45000,"4717 S Helena Hts, Stillwater, OK 74074",4717 S Helena Hts,Stillwater,OK,74074,FALSE,,,,{},FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/01/2022'}",,"{'homeInfo': {'zpid': 2067019870, 'streetAddress': '4717 S Helena Hts', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'price': 45000.0, 'dateSold': 1656658800000, 'homeType': 'LOT', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 45000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 0.51, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,RE/MAX Signature,TRUE,FALSE,,TRUE,FALSE,,,0.51 acres,
35,252288937,252288937,,https://photos.zillowstatic.com/fp/75ca581cf0f4feb885649be0adb1b375-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1724-N-Jardot-Rd-Stillwater-OK-74075/252288937_zpid/,SOLD,Sold,$,"$275,000 ",275000,"1724 N Jardot Rd, Stillwater, OK 74075",1724 N Jardot Rd,Stillwater,OK,74075,FALSE,4,2,2078,"{'latitude': 36.13874, 'longitude': -97.03435}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 07/01/2022'}",,"{'homeInfo': {'zpid': 252288937, 'streetAddress': '1724 N Jardot Rd', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.13874, 'longitude': -97.03435, 'price': 275000.0, 'dateSold': 1656658800000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 2078.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 283300, 'rentZestimate': 1795, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 275000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 214250.0, 'lotAreaValue': 1.0, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,283300,FALSE,FALSE,FALSE,FALSE,"FISHER PROVENCE, REALTORS",TRUE,FALSE,,TRUE,FALSE,,,,
